HH1,HH2,HH6,HH7,WS1,WS11,windex5,HH48
242.0,3.0,1.0,5.0,21.0,21.0,4.0,2.0
242.0,4.0,1.0,5.0,14.0,21.0,3.0,1.0
242.0,5.0,1.0,5.0,21.0,21.0,4.0,4.0
242.0,6.0,1.0,5.0,12.0,21.0,5.0,3.0
242.0,7.0,1.0,5.0,31.0,31.0,5.0,2.0
242.0,8.0,1.0,5.0,21.0,23.0,5.0,3.0
242.0,9.0,1.0,5.0,32.0,22.0,3.0,5.0
242.0,10.0,1.0,5.0,21.0,23.0,5.0,7.0
242.0,11.0,1.0,5.0,32.0,12.0,4.0,2.0
242.0,12.0,1.0,5.0,31.0,21.0,4.0,4.0
242.0,13.0,1.0,5.0,13.0,21.0,4.0,5.0
242.0,14.0,1.0,5.0,21.0,22.0,4.0,2.0
242.0,15.0,1.0,5.0,21.0,21.0,4.0,5.0
242.0,16.0,1.0,5.0,14.0,21.0,5.0,2.0
242.0,17.0,1.0,5.0,32.0,23.0,3.0,9.0
242.0,18.0,1.0,5.0,14.0,95.0,3.0,4.0
242.0,19.0,1.0,5.0,32.0,21.0,5.0,12.0
242.0,20.0,1.0,5.0,32.0,22.0,3.0,4.0
243.0,1.0,1.0,5.0,11.0,12.0,5.0,6.0
243.0,2.0,1.0,5.0,21.0,21.0,4.0,6.0
243.0,3.0,1.0,5.0,14.0,22.0,4.0,6.0
243.0,4.0,1.0,5.0,21.0,21.0,4.0,5.0
243.0,5.0,1.0,5.0,32.0,95.0,3.0,5.0
243.0,6.0,1.0,5.0,13.0,95.0,4.0,7.0
243.0,7.0,1.0,5.0,11.0,12.0,5.0,11.0
243.0,8.0,1.0,5.0,21.0,12.0,5.0,5.0
243.0,9.0,1.0,5.0,21.0,22.0,4.0,5.0
243.0,10.0,1.0,5.0,21.0,23.0,3.0,1.0
243.0,11.0,1.0,5.0,14.0,22.0,3.0,5.0
243.0,12.0,1.0,5.0,14.0,22.0,4.0,9.0
243.0,13.0,1.0,5.0,21.0,22.0,4.0,6.0
243.0,14.0,1.0,5.0,21.0,95.0,4.0,5.0
243.0,15.0,1.0,5.0,14.0,95.0,3.0,3.0
243.0,16.0,1.0,5.0,21.0,23.0,5.0,1.0
243.0,17.0,1.0,5.0,13.0,22.0,4.0,11.0
243.0,18.0,1.0,5.0,32.0,23.0,3.0,8.0
243.0,19.0,1.0,5.0,14.0,22.0,4.0,3.0
243.0,20.0,1.0,5.0,14.0,22.0,4.0,8.0
244.0,1.0,1.0,5.0,21.0,22.0,4.0,2.0
244.0,2.0,1.0,5.0,14.0,22.0,4.0,1.0
244.0,3.0,1.0,5.0,21.0,23.0,3.0,1.0
244.0,4.0,1.0,5.0,32.0,95.0,3.0,4.0
244.0,5.0,1.0,5.0,32.0,21.0,4.0,4.0
244.0,6.0,1.0,5.0,14.0,22.0,4.0,6.0
244.0,7.0,1.0,5.0,14.0,21.0,3.0,7.0
244.0,8.0,1.0,5.0,21.0,23.0,4.0,7.0
244.0,9.0,1.0,5.0,21.0,95.0,3.0,1.0
244.0,10.0,1.0,5.0,21.0,96.0,3.0,4.0
244.0,11.0,1.0,5.0,21.0,95.0,2.0,3.0
244.0,12.0,1.0,5.0,21.0,96.0,4.0,1.0
244.0,13.0,1.0,5.0,21.0,22.0,3.0,4.0
244.0,14.0,1.0,5.0,21.0,22.0,3.0,3.0
244.0,15.0,1.0,5.0,14.0,95.0,4.0,4.0
244.0,16.0,1.0,5.0,14.0,95.0,3.0,3.0
244.0,17.0,1.0,5.0,21.0,21.0,3.0,1.0
244.0,18.0,1.0,5.0,14.0,21.0,4.0,4.0
244.0,19.0,1.0,5.0,11.0,21.0,5.0,6.0
244.0,20.0,1.0,5.0,11.0,12.0,5.0,2.0
245.0,1.0,1.0,5.0,21.0,23.0,4.0,4.0
245.0,2.0,1.0,5.0,21.0,12.0,4.0,6.0
245.0,3.0,1.0,5.0,21.0,13.0,5.0,4.0
245.0,4.0,1.0,5.0,12.0,12.0,5.0,11.0
245.0,5.0,1.0,5.0,13.0,95.0,4.0,6.0
245.0,6.0,1.0,5.0,,,,
245.0,7.0,1.0,5.0,21.0,95.0,4.0,10.0
245.0,8.0,1.0,5.0,21.0,22.0,5.0,8.0
245.0,9.0,1.0,5.0,21.0,22.0,5.0,6.0
245.0,10.0,1.0,5.0,21.0,23.0,4.0,5.0
245.0,11.0,1.0,5.0,21.0,95.0,4.0,4.0
245.0,12.0,1.0,5.0,21.0,95.0,4.0,5.0
245.0,13.0,1.0,5.0,21.0,95.0,5.0,4.0
245.0,14.0,1.0,5.0,21.0,95.0,3.0,3.0
245.0,15.0,1.0,5.0,21.0,22.0,5.0,6.0
245.0,16.0,1.0,5.0,21.0,22.0,5.0,5.0
245.0,17.0,1.0,5.0,,,,
245.0,18.0,1.0,5.0,13.0,95.0,3.0,3.0
245.0,19.0,1.0,5.0,21.0,95.0,3.0,6.0
245.0,20.0,1.0,5.0,21.0,22.0,4.0,11.0
246.0,1.0,1.0,5.0,21.0,95.0,3.0,4.0
246.0,2.0,1.0,5.0,32.0,13.0,5.0,19.0
246.0,3.0,1.0,5.0,21.0,21.0,3.0,3.0
246.0,4.0,1.0,5.0,21.0,95.0,4.0,3.0
246.0,5.0,1.0,5.0,21.0,21.0,4.0,2.0
246.0,6.0,1.0,5.0,21.0,21.0,5.0,7.0
246.0,7.0,1.0,5.0,21.0,95.0,4.0,5.0
246.0,8.0,1.0,5.0,21.0,95.0,4.0,1.0
246.0,9.0,1.0,5.0,21.0,11.0,5.0,3.0
246.0,10.0,1.0,5.0,21.0,95.0,4.0,10.0
246.0,11.0,1.0,5.0,21.0,22.0,4.0,8.0
246.0,12.0,1.0,5.0,21.0,95.0,3.0,4.0
246.0,13.0,1.0,5.0,21.0,95.0,3.0,1.0
246.0,14.0,1.0,5.0,21.0,95.0,4.0,4.0
246.0,15.0,1.0,5.0,21.0,21.0,3.0,4.0
246.0,16.0,1.0,5.0,21.0,95.0,3.0,5.0
246.0,17.0,1.0,5.0,21.0,95.0,3.0,3.0
246.0,18.0,1.0,5.0,21.0,22.0,4.0,7.0
246.0,19.0,1.0,5.0,21.0,22.0,5.0,1.0
246.0,20.0,1.0,5.0,21.0,13.0,5.0,12.0
247.0,1.0,1.0,5.0,14.0,22.0,4.0,8.0
247.0,2.0,1.0,5.0,14.0,95.0,3.0,2.0
247.0,3.0,1.0,5.0,14.0,23.0,4.0,3.0
247.0,4.0,1.0,5.0,14.0,23.0,3.0,7.0
247.0,5.0,1.0,5.0,12.0,95.0,5.0,4.0
247.0,6.0,1.0,5.0,14.0,22.0,4.0,12.0
247.0,7.0,1.0,5.0,14.0,95.0,3.0,1.0
247.0,8.0,1.0,5.0,14.0,23.0,4.0,8.0
247.0,9.0,1.0,5.0,14.0,95.0,3.0,5.0
247.0,10.0,1.0,5.0,14.0,95.0,4.0,4.0
247.0,11.0,1.0,5.0,14.0,95.0,4.0,4.0
247.0,12.0,1.0,5.0,12.0,13.0,5.0,5.0
247.0,13.0,1.0,5.0,14.0,95.0,4.0,5.0
247.0,14.0,1.0,5.0,14.0,95.0,3.0,5.0
247.0,15.0,1.0,5.0,14.0,22.0,4.0,6.0
247.0,16.0,1.0,5.0,14.0,21.0,3.0,1.0
247.0,17.0,1.0,5.0,14.0,21.0,4.0,3.0
247.0,18.0,1.0,5.0,14.0,95.0,4.0,4.0
247.0,19.0,1.0,5.0,14.0,95.0,4.0,4.0
247.0,20.0,1.0,5.0,14.0,95.0,3.0,5.0
248.0,1.0,1.0,5.0,14.0,21.0,4.0,5.0
248.0,2.0,1.0,5.0,14.0,95.0,5.0,3.0
248.0,3.0,1.0,5.0,,,,
248.0,4.0,1.0,5.0,14.0,22.0,5.0,10.0
248.0,5.0,1.0,5.0,14.0,22.0,4.0,3.0
248.0,6.0,1.0,5.0,21.0,22.0,5.0,6.0
248.0,7.0,1.0,5.0,14.0,95.0,4.0,7.0
248.0,8.0,1.0,5.0,11.0,21.0,5.0,7.0
248.0,9.0,1.0,5.0,14.0,23.0,4.0,1.0
248.0,10.0,1.0,5.0,14.0,23.0,4.0,1.0
248.0,11.0,1.0,5.0,14.0,21.0,4.0,2.0
248.0,12.0,1.0,5.0,14.0,95.0,4.0,4.0
248.0,13.0,1.0,5.0,14.0,23.0,4.0,5.0
248.0,14.0,1.0,5.0,12.0,95.0,4.0,6.0
248.0,15.0,1.0,5.0,14.0,22.0,4.0,1.0
248.0,16.0,1.0,5.0,14.0,95.0,4.0,13.0
248.0,17.0,1.0,5.0,14.0,22.0,3.0,3.0
248.0,18.0,1.0,5.0,14.0,95.0,3.0,3.0
248.0,19.0,1.0,5.0,14.0,23.0,5.0,8.0
248.0,20.0,1.0,5.0,13.0,23.0,3.0,1.0
249.0,1.0,2.0,5.0,32.0,95.0,1.0,5.0
249.0,2.0,2.0,5.0,32.0,95.0,2.0,13.0
249.0,3.0,2.0,5.0,21.0,95.0,1.0,3.0
249.0,4.0,2.0,5.0,32.0,23.0,2.0,8.0
249.0,5.0,2.0,5.0,21.0,95.0,2.0,7.0
249.0,6.0,2.0,5.0,21.0,23.0,1.0,7.0
249.0,7.0,2.0,5.0,32.0,95.0,1.0,5.0
249.0,8.0,2.0,5.0,32.0,95.0,2.0,7.0
249.0,9.0,2.0,5.0,21.0,95.0,2.0,7.0
249.0,10.0,2.0,5.0,31.0,31.0,2.0,20.0
249.0,11.0,2.0,5.0,32.0,95.0,1.0,6.0
249.0,12.0,2.0,5.0,32.0,95.0,1.0,8.0
249.0,13.0,2.0,5.0,21.0,95.0,1.0,6.0
249.0,14.0,2.0,5.0,32.0,95.0,1.0,3.0
249.0,15.0,2.0,5.0,21.0,95.0,3.0,4.0
249.0,16.0,2.0,5.0,81.0,95.0,1.0,3.0
249.0,17.0,2.0,5.0,14.0,21.0,2.0,8.0
249.0,18.0,2.0,5.0,21.0,95.0,1.0,6.0
249.0,19.0,2.0,5.0,32.0,95.0,2.0,9.0
249.0,20.0,2.0,5.0,32.0,95.0,1.0,7.0
250.0,1.0,2.0,5.0,31.0,22.0,5.0,6.0
250.0,2.0,2.0,5.0,13.0,95.0,2.0,5.0
250.0,3.0,2.0,5.0,31.0,95.0,2.0,8.0
250.0,4.0,2.0,5.0,32.0,95.0,2.0,5.0
250.0,5.0,2.0,5.0,31.0,95.0,3.0,4.0
250.0,6.0,2.0,5.0,32.0,21.0,3.0,7.0
250.0,7.0,2.0,5.0,21.0,95.0,3.0,8.0
250.0,8.0,2.0,5.0,31.0,95.0,2.0,4.0
250.0,9.0,2.0,5.0,32.0,95.0,3.0,3.0
250.0,10.0,2.0,5.0,21.0,22.0,5.0,5.0
250.0,11.0,2.0,5.0,31.0,95.0,3.0,6.0
250.0,12.0,2.0,5.0,32.0,22.0,3.0,9.0
250.0,13.0,2.0,5.0,31.0,95.0,4.0,8.0
250.0,14.0,2.0,5.0,32.0,95.0,3.0,5.0
250.0,15.0,2.0,5.0,32.0,95.0,4.0,10.0
250.0,16.0,2.0,5.0,31.0,22.0,4.0,9.0
250.0,17.0,2.0,5.0,21.0,22.0,4.0,5.0
250.0,18.0,2.0,5.0,31.0,21.0,2.0,7.0
250.0,19.0,2.0,5.0,32.0,95.0,2.0,3.0
250.0,20.0,2.0,5.0,32.0,95.0,2.0,6.0
251.0,1.0,2.0,5.0,21.0,22.0,5.0,4.0
251.0,2.0,2.0,5.0,21.0,95.0,1.0,5.0
251.0,3.0,2.0,5.0,21.0,95.0,2.0,5.0
251.0,4.0,2.0,5.0,21.0,23.0,4.0,1.0
251.0,5.0,2.0,5.0,21.0,95.0,1.0,5.0
251.0,6.0,2.0,5.0,21.0,95.0,1.0,10.0
251.0,7.0,2.0,5.0,21.0,95.0,2.0,6.0
251.0,8.0,2.0,5.0,32.0,95.0,1.0,5.0
251.0,9.0,2.0,5.0,21.0,95.0,1.0,14.0
251.0,10.0,2.0,5.0,21.0,95.0,2.0,6.0
251.0,11.0,2.0,5.0,21.0,95.0,2.0,7.0
251.0,12.0,2.0,5.0,21.0,21.0,3.0,9.0
251.0,13.0,2.0,5.0,21.0,95.0,3.0,7.0
251.0,14.0,2.0,5.0,21.0,22.0,1.0,5.0
251.0,15.0,2.0,5.0,31.0,95.0,2.0,6.0
251.0,16.0,2.0,5.0,21.0,23.0,2.0,5.0
251.0,17.0,2.0,5.0,21.0,95.0,3.0,8.0
251.0,18.0,2.0,5.0,21.0,95.0,1.0,8.0
251.0,19.0,2.0,5.0,21.0,95.0,2.0,6.0
251.0,20.0,2.0,5.0,21.0,95.0,2.0,4.0
252.0,1.0,2.0,5.0,32.0,95.0,2.0,5.0
252.0,2.0,2.0,5.0,32.0,95.0,1.0,5.0
252.0,3.0,2.0,5.0,21.0,95.0,2.0,3.0
252.0,4.0,2.0,5.0,21.0,95.0,1.0,5.0
252.0,5.0,2.0,5.0,21.0,95.0,1.0,3.0
252.0,6.0,2.0,5.0,32.0,95.0,1.0,1.0
252.0,7.0,2.0,5.0,81.0,95.0,2.0,5.0
252.0,8.0,2.0,5.0,21.0,95.0,3.0,12.0
252.0,9.0,2.0,5.0,21.0,95.0,2.0,4.0
252.0,10.0,2.0,5.0,32.0,22.0,2.0,4.0
252.0,11.0,2.0,5.0,21.0,95.0,2.0,7.0
252.0,12.0,2.0,5.0,21.0,95.0,1.0,8.0
252.0,13.0,2.0,5.0,21.0,95.0,2.0,6.0
252.0,14.0,2.0,5.0,21.0,22.0,3.0,4.0
252.0,15.0,2.0,5.0,32.0,95.0,1.0,1.0
252.0,16.0,2.0,5.0,21.0,95.0,1.0,1.0
252.0,17.0,2.0,5.0,21.0,95.0,2.0,1.0
252.0,18.0,2.0,5.0,32.0,95.0,1.0,5.0
252.0,19.0,2.0,5.0,32.0,95.0,1.0,4.0
252.0,20.0,2.0,5.0,32.0,95.0,1.0,3.0
253.0,1.0,2.0,5.0,21.0,95.0,2.0,8.0
253.0,2.0,2.0,5.0,21.0,95.0,1.0,4.0
253.0,3.0,2.0,5.0,21.0,95.0,2.0,2.0
253.0,4.0,2.0,5.0,32.0,95.0,1.0,5.0
253.0,5.0,2.0,5.0,21.0,23.0,2.0,4.0
253.0,6.0,2.0,5.0,21.0,95.0,1.0,4.0
253.0,7.0,2.0,5.0,21.0,95.0,1.0,7.0
253.0,8.0,2.0,5.0,21.0,95.0,1.0,1.0
253.0,9.0,2.0,5.0,21.0,95.0,1.0,6.0
253.0,10.0,2.0,5.0,21.0,95.0,1.0,3.0
253.0,11.0,2.0,5.0,21.0,95.0,1.0,2.0
253.0,12.0,2.0,5.0,21.0,95.0,2.0,6.0
253.0,13.0,2.0,5.0,21.0,23.0,1.0,6.0
253.0,14.0,2.0,5.0,21.0,95.0,1.0,3.0
253.0,15.0,2.0,5.0,21.0,95.0,1.0,4.0
253.0,16.0,2.0,5.0,21.0,95.0,2.0,7.0
253.0,17.0,2.0,5.0,21.0,95.0,1.0,7.0
253.0,18.0,2.0,5.0,21.0,95.0,1.0,2.0
253.0,19.0,2.0,5.0,21.0,95.0,2.0,3.0
253.0,20.0,2.0,5.0,21.0,95.0,2.0,2.0
254.0,1.0,2.0,5.0,32.0,95.0,1.0,1.0
254.0,2.0,2.0,5.0,32.0,95.0,2.0,6.0
254.0,3.0,2.0,5.0,32.0,95.0,1.0,8.0
254.0,4.0,2.0,5.0,32.0,95.0,1.0,3.0
254.0,5.0,2.0,5.0,32.0,95.0,1.0,6.0
254.0,6.0,2.0,5.0,32.0,95.0,1.0,10.0
254.0,7.0,2.0,5.0,32.0,95.0,2.0,4.0
254.0,8.0,2.0,5.0,21.0,95.0,1.0,3.0
254.0,9.0,2.0,5.0,32.0,95.0,1.0,5.0
254.0,10.0,2.0,5.0,21.0,95.0,1.0,1.0
254.0,11.0,2.0,5.0,32.0,95.0,1.0,5.0
254.0,12.0,2.0,5.0,32.0,95.0,1.0,7.0
254.0,13.0,2.0,5.0,32.0,22.0,2.0,4.0
254.0,14.0,2.0,5.0,32.0,22.0,3.0,5.0
254.0,15.0,2.0,5.0,21.0,95.0,1.0,5.0
254.0,16.0,2.0,5.0,32.0,95.0,1.0,7.0
254.0,17.0,2.0,5.0,32.0,21.0,2.0,3.0
254.0,18.0,2.0,5.0,32.0,95.0,2.0,3.0
254.0,19.0,2.0,5.0,32.0,95.0,2.0,3.0
254.0,20.0,2.0,5.0,32.0,95.0,1.0,5.0
255.0,1.0,2.0,5.0,32.0,95.0,1.0,3.0
255.0,2.0,2.0,5.0,32.0,23.0,2.0,6.0
255.0,3.0,2.0,5.0,21.0,21.0,2.0,4.0
255.0,4.0,2.0,5.0,21.0,21.0,3.0,6.0
255.0,5.0,2.0,5.0,21.0,95.0,1.0,6.0
255.0,6.0,2.0,5.0,32.0,95.0,1.0,7.0
255.0,7.0,2.0,5.0,21.0,95.0,1.0,5.0
255.0,8.0,2.0,5.0,21.0,95.0,1.0,8.0
255.0,9.0,2.0,5.0,32.0,95.0,1.0,4.0
255.0,10.0,2.0,5.0,21.0,23.0,3.0,9.0
255.0,11.0,2.0,5.0,32.0,22.0,1.0,3.0
255.0,12.0,2.0,5.0,32.0,95.0,1.0,6.0
255.0,13.0,2.0,5.0,32.0,95.0,1.0,2.0
255.0,14.0,2.0,5.0,32.0,95.0,3.0,10.0
255.0,15.0,2.0,5.0,21.0,23.0,2.0,6.0
255.0,16.0,2.0,5.0,21.0,23.0,2.0,4.0
255.0,17.0,2.0,5.0,32.0,95.0,1.0,1.0
255.0,18.0,2.0,5.0,32.0,95.0,2.0,3.0
255.0,19.0,2.0,5.0,32.0,95.0,2.0,9.0
255.0,20.0,2.0,5.0,21.0,95.0,2.0,9.0
256.0,1.0,2.0,5.0,32.0,95.0,2.0,6.0
256.0,2.0,2.0,5.0,32.0,95.0,1.0,6.0
256.0,3.0,2.0,5.0,31.0,95.0,1.0,8.0
256.0,4.0,2.0,5.0,21.0,21.0,1.0,4.0
256.0,5.0,2.0,5.0,32.0,95.0,1.0,4.0
256.0,6.0,2.0,5.0,21.0,95.0,1.0,2.0
256.0,7.0,2.0,5.0,21.0,95.0,1.0,3.0
256.0,8.0,2.0,5.0,31.0,21.0,2.0,5.0
256.0,9.0,2.0,5.0,32.0,95.0,1.0,4.0
256.0,10.0,2.0,5.0,32.0,95.0,1.0,8.0
256.0,11.0,2.0,5.0,21.0,21.0,2.0,6.0
256.0,12.0,2.0,5.0,21.0,95.0,2.0,7.0
256.0,13.0,2.0,5.0,21.0,22.0,3.0,6.0
256.0,14.0,2.0,5.0,31.0,21.0,2.0,9.0
256.0,15.0,2.0,5.0,31.0,95.0,2.0,7.0
256.0,16.0,2.0,5.0,32.0,21.0,2.0,4.0
256.0,17.0,2.0,5.0,31.0,95.0,1.0,7.0
256.0,18.0,2.0,5.0,21.0,95.0,2.0,5.0
256.0,19.0,2.0,5.0,32.0,22.0,2.0,7.0
256.0,20.0,2.0,5.0,32.0,95.0,2.0,5.0
257.0,1.0,2.0,5.0,42.0,51.0,1.0,2.0
257.0,2.0,2.0,5.0,81.0,95.0,1.0,9.0
257.0,3.0,2.0,5.0,31.0,23.0,2.0,7.0
257.0,4.0,2.0,5.0,31.0,95.0,1.0,7.0
257.0,5.0,2.0,5.0,31.0,23.0,1.0,5.0
257.0,6.0,2.0,5.0,31.0,23.0,2.0,4.0
257.0,7.0,2.0,5.0,31.0,95.0,1.0,4.0
257.0,8.0,2.0,5.0,31.0,95.0,2.0,5.0
257.0,9.0,2.0,5.0,32.0,95.0,1.0,3.0
257.0,10.0,2.0,5.0,32.0,22.0,1.0,4.0
257.0,11.0,2.0,5.0,31.0,23.0,2.0,3.0
257.0,12.0,2.0,5.0,21.0,22.0,2.0,6.0
257.0,13.0,2.0,5.0,31.0,23.0,2.0,5.0
257.0,14.0,2.0,5.0,21.0,23.0,2.0,8.0
257.0,15.0,2.0,5.0,31.0,23.0,2.0,7.0
257.0,16.0,2.0,5.0,31.0,95.0,2.0,4.0
257.0,17.0,2.0,5.0,31.0,95.0,1.0,4.0
257.0,18.0,2.0,5.0,41.0,23.0,2.0,7.0
257.0,19.0,2.0,5.0,42.0,51.0,1.0,6.0
257.0,20.0,2.0,5.0,31.0,23.0,2.0,6.0
258.0,1.0,2.0,5.0,32.0,23.0,3.0,5.0
258.0,2.0,2.0,5.0,32.0,95.0,1.0,6.0
258.0,3.0,2.0,5.0,21.0,95.0,2.0,5.0
258.0,4.0,2.0,5.0,31.0,23.0,1.0,3.0
258.0,5.0,2.0,5.0,32.0,23.0,2.0,8.0
258.0,6.0,2.0,5.0,32.0,23.0,2.0,4.0
258.0,7.0,2.0,5.0,32.0,95.0,1.0,7.0
258.0,8.0,2.0,5.0,21.0,95.0,1.0,1.0
258.0,9.0,2.0,5.0,32.0,95.0,1.0,5.0
258.0,10.0,2.0,5.0,32.0,95.0,1.0,4.0
258.0,11.0,2.0,5.0,32.0,95.0,1.0,8.0
258.0,12.0,2.0,5.0,31.0,95.0,1.0,4.0
258.0,13.0,2.0,5.0,32.0,22.0,4.0,5.0
258.0,14.0,2.0,5.0,32.0,95.0,2.0,4.0
258.0,15.0,2.0,5.0,21.0,95.0,2.0,4.0
258.0,16.0,2.0,5.0,32.0,95.0,1.0,8.0
258.0,17.0,2.0,5.0,21.0,95.0,2.0,4.0
258.0,18.0,2.0,5.0,32.0,22.0,2.0,4.0
258.0,19.0,2.0,5.0,31.0,23.0,2.0,3.0
258.0,20.0,2.0,5.0,32.0,95.0,1.0,3.0
259.0,1.0,2.0,5.0,32.0,95.0,1.0,2.0
259.0,2.0,2.0,5.0,32.0,95.0,2.0,7.0
259.0,3.0,2.0,5.0,32.0,95.0,2.0,1.0
259.0,4.0,2.0,5.0,21.0,21.0,2.0,3.0
259.0,5.0,2.0,5.0,32.0,95.0,2.0,5.0
259.0,6.0,2.0,5.0,32.0,95.0,2.0,12.0
259.0,7.0,2.0,5.0,31.0,95.0,2.0,8.0
259.0,8.0,2.0,5.0,32.0,95.0,2.0,7.0
259.0,9.0,2.0,5.0,21.0,95.0,1.0,1.0
259.0,10.0,2.0,5.0,81.0,95.0,1.0,6.0
259.0,11.0,2.0,5.0,31.0,95.0,2.0,4.0
259.0,12.0,2.0,5.0,31.0,95.0,3.0,3.0
259.0,13.0,2.0,5.0,81.0,95.0,1.0,6.0
259.0,14.0,2.0,5.0,32.0,95.0,2.0,16.0
259.0,15.0,2.0,5.0,14.0,95.0,2.0,7.0
259.0,16.0,2.0,5.0,32.0,95.0,1.0,8.0
259.0,17.0,2.0,5.0,31.0,95.0,2.0,4.0
259.0,18.0,2.0,5.0,32.0,95.0,1.0,5.0
259.0,19.0,2.0,5.0,41.0,95.0,1.0,5.0
259.0,20.0,2.0,5.0,21.0,95.0,1.0,5.0
260.0,1.0,2.0,5.0,32.0,22.0,4.0,4.0
260.0,2.0,2.0,5.0,32.0,95.0,3.0,10.0
260.0,3.0,2.0,5.0,32.0,95.0,2.0,1.0
260.0,4.0,2.0,5.0,32.0,95.0,2.0,5.0
260.0,5.0,2.0,5.0,31.0,22.0,4.0,1.0
260.0,6.0,2.0,5.0,32.0,95.0,2.0,5.0
260.0,7.0,2.0,5.0,32.0,95.0,3.0,3.0
260.0,8.0,2.0,5.0,32.0,95.0,3.0,8.0
260.0,9.0,2.0,5.0,32.0,95.0,1.0,4.0
260.0,10.0,2.0,5.0,31.0,95.0,1.0,4.0
260.0,11.0,2.0,5.0,32.0,95.0,1.0,4.0
260.0,12.0,2.0,5.0,32.0,95.0,1.0,5.0
260.0,13.0,2.0,5.0,32.0,95.0,1.0,7.0
260.0,14.0,2.0,5.0,32.0,95.0,3.0,8.0
260.0,15.0,2.0,5.0,32.0,95.0,1.0,7.0
260.0,16.0,2.0,5.0,32.0,95.0,3.0,5.0
260.0,17.0,2.0,5.0,32.0,95.0,3.0,7.0
260.0,18.0,2.0,5.0,32.0,95.0,2.0,2.0
260.0,19.0,2.0,5.0,32.0,95.0,1.0,6.0
260.0,20.0,2.0,5.0,32.0,95.0,1.0,5.0
261.0,1.0,2.0,5.0,32.0,95.0,1.0,7.0
261.0,2.0,2.0,5.0,32.0,95.0,1.0,4.0
261.0,3.0,2.0,5.0,31.0,22.0,1.0,8.0
261.0,4.0,2.0,5.0,32.0,95.0,1.0,7.0
261.0,5.0,2.0,5.0,32.0,95.0,1.0,6.0
261.0,6.0,2.0,5.0,32.0,23.0,1.0,4.0
261.0,7.0,2.0,5.0,32.0,95.0,1.0,5.0
261.0,8.0,2.0,5.0,32.0,95.0,1.0,5.0
261.0,9.0,2.0,5.0,32.0,22.0,1.0,4.0
261.0,10.0,2.0,5.0,32.0,95.0,1.0,2.0
261.0,11.0,2.0,5.0,32.0,23.0,2.0,5.0
261.0,12.0,2.0,5.0,32.0,95.0,1.0,6.0
261.0,13.0,2.0,5.0,31.0,22.0,2.0,6.0
261.0,14.0,2.0,5.0,31.0,22.0,1.0,6.0
261.0,15.0,2.0,5.0,32.0,95.0,1.0,2.0
261.0,16.0,2.0,5.0,32.0,23.0,3.0,4.0
261.0,17.0,2.0,5.0,32.0,95.0,2.0,9.0
261.0,18.0,2.0,5.0,32.0,23.0,3.0,6.0
261.0,19.0,2.0,5.0,32.0,23.0,2.0,4.0
261.0,20.0,2.0,5.0,31.0,21.0,1.0,7.0
262.0,1.0,2.0,5.0,32.0,95.0,1.0,5.0
262.0,2.0,2.0,5.0,32.0,95.0,1.0,4.0
262.0,3.0,2.0,5.0,32.0,21.0,1.0,8.0
262.0,4.0,2.0,5.0,32.0,95.0,3.0,4.0
262.0,5.0,2.0,5.0,32.0,95.0,1.0,12.0
262.0,6.0,2.0,5.0,32.0,95.0,1.0,9.0
262.0,7.0,2.0,5.0,32.0,95.0,2.0,9.0
262.0,8.0,2.0,5.0,21.0,95.0,1.0,4.0
262.0,9.0,2.0,5.0,32.0,95.0,1.0,4.0
262.0,10.0,2.0,5.0,32.0,95.0,1.0,7.0
262.0,11.0,2.0,5.0,32.0,95.0,1.0,7.0
262.0,12.0,2.0,5.0,32.0,95.0,1.0,7.0
262.0,13.0,2.0,5.0,32.0,95.0,1.0,3.0
262.0,14.0,2.0,5.0,14.0,95.0,2.0,9.0
262.0,15.0,2.0,5.0,14.0,95.0,1.0,2.0
262.0,16.0,2.0,5.0,32.0,95.0,1.0,5.0
262.0,17.0,2.0,5.0,32.0,95.0,1.0,8.0
262.0,18.0,2.0,5.0,21.0,95.0,2.0,6.0
262.0,19.0,2.0,5.0,21.0,95.0,1.0,4.0
262.0,20.0,2.0,5.0,21.0,95.0,1.0,9.0
263.0,1.0,2.0,5.0,31.0,95.0,1.0,6.0
263.0,2.0,2.0,5.0,,,,
263.0,3.0,2.0,5.0,31.0,23.0,1.0,4.0
263.0,4.0,2.0,5.0,31.0,95.0,1.0,12.0
263.0,5.0,2.0,5.0,31.0,95.0,1.0,6.0
263.0,6.0,2.0,5.0,21.0,23.0,2.0,8.0
263.0,7.0,2.0,5.0,31.0,23.0,2.0,4.0
263.0,8.0,2.0,5.0,32.0,95.0,1.0,4.0
263.0,9.0,2.0,5.0,31.0,95.0,2.0,9.0
263.0,10.0,2.0,5.0,32.0,95.0,1.0,4.0
263.0,11.0,2.0,5.0,21.0,21.0,2.0,7.0
263.0,12.0,2.0,5.0,32.0,95.0,1.0,6.0
263.0,13.0,2.0,5.0,31.0,95.0,1.0,4.0
263.0,14.0,2.0,5.0,32.0,95.0,1.0,3.0
263.0,15.0,2.0,5.0,32.0,95.0,1.0,4.0
263.0,16.0,2.0,5.0,31.0,95.0,1.0,7.0
263.0,17.0,2.0,5.0,21.0,95.0,1.0,3.0
263.0,18.0,2.0,5.0,32.0,95.0,1.0,5.0
263.0,19.0,2.0,5.0,21.0,95.0,1.0,3.0
263.0,20.0,2.0,5.0,32.0,95.0,1.0,5.0
